tree_id,species,height_p99,height_p95,height_p90,height_p75,height_p50,height_p25,height_mean,height_std,height_cv,height_range,height_skewness,height_kurtosis,crown_diameter,height_width_ratio,x_range,y_range,crown_area_2d,crown_circularity,crown_volume_3d,total_points,point_density,intensity_mean,intensity_std,intensity_max,intensity_min,intensity_p25,intensity_p50,intensity_p75,intensity_p95,intensity_cv,intensity_range,intensity_skewness,intensity_kurtosis,red_mean,green_mean,blue_mean,egi_mean,vi_mean,nd_gr_mean,nd_rb_mean,hue_mean,hue_std,intensity_upper_mean,red_upper_mean,green_upper_mean,intensity_middle_mean,intensity_lower_mean,density_lower,density_middle,density_upper,density_ratio_upper_lower,density_ratio_middle_lower,density_ratio_upper_middle,canopy_cover_ratio,canopy_concentration,laser_penetration_proxy,vertical_centroid,vertical_std
413,larch,18.980538,18.430790000000002,18.00101,16.6761,15.161350000000002,13.22985,13.940081272327562,4.4322723953459136,0.3179516896954152,19.4127,-1.60736874332438,1.8700172430969602,5.250815219966597,3.697083059119039,5.0640000000130385,4.664799999445677,18.235334880564448,0.8954161328932537,247.5423569291614,7278,29.40102894020165,0.2009932601495495,0.15583087506010643,0.9868421052631579,0.006578947368421052,0.07236842105263158,0.16447368421052633,0.29605263157894735,0.48782894736841864,1.992454724897595e-05,0.9802631578947368,3.100937470618518e-05,4.5950043935427445e-05,0.32204127593432263,0.35641445108546305,0.2100604991068975,0.2050369347660892,0.4016789778264459,0.05761804895168044,0.1978086171952528,76.77437605034457,10.041709668197788,0.23230941049814366,0.33653191311412733,0.3723400759892946,0.09728076741254334,0.165473017988008,0.0976916735366859,0.1327287716405606,0.7695795548227535,7.867977528089888,1.3581460674157304,5.793174767321613,0.8439131629568563,0.4480626545754328,0.03448749656499038,0.7169678237611236,0.2283181832174769
414,larch,19.159527999999998,18.565659999999998,18.267720000000004,17.478050000000003,16.369600000000002,14.652550000000002,15.479565647626709,3.3576885413611155,0.2169110308117074,19.7758,-2.572228751185033,7.9237621245439165,5.477023688506721,3.6106836707476564,4.922900000005029,6.397900000214577,20.90448685542141,0.867115214824453,320.50876345980726,6215,19.391045451958068,0.23825422365245374,0.16749685201521536,0.9868421052631579,0.006578947368421052,0.09210526315789473,0.21710526315789475,0.3355263157894737,0.5460526315789473,1.8066852028292137e-05,0.9802631578947368,2.75458786269382e-05,3.929178345246551e-05,0.36766957461786004,0.4073455098551891,0.23707637771520515,0.2094974567332564,0.4031658185298666,0.05720656708062775,0.20605844474379642,76.02312809103871,9.490924719061804,0.26083292521543416,0.3865803182538111,0.42794124925757276,0.13396549770551244,0.1652295632698768,0.03781174577634755,0.10619469026548672,0.8559935639581657,22.546610169491526,2.8008474576271185,8.049924357034795,0.9432019308125503,0.598390989541432,0.021078037007240546,0.7821967074720977,0.16978774771999694
415,larch,20.846925000000002,20.244,19.8827,19.17865,17.77295,16.630650000000003,16.795175740966304,4.086250801940618,0.24329907973098813,21.3592,-2.3374519855039395,5.3976260068953685,4.263347953878512,5.009959361998322,4.480699999956414,4.63219999987632,13.955066190411902,0.8691346014518512,222.84243431851144,4926,22.105305100729638,0.21396537171186186,0.15469870828807428,0.9868421052631579,0.006578947368421052,0.07894736842105263,0.19078947368421054,0.29605263157894735,0.5,1.8580596046905393e-05,0.9802631578947368,3.104265233175318e-05,5.335812936600246e-05,0.46427517889768577,0.5012211987413723,0.2841079222492895,0.2055353459227733,0.4018451150088021,0.04306274122315784,0.23374171574922378,71.5404830313258,8.991386185218122,0.23145001639220233,0.4848822322712027,0.5223565899017729,0.11039959016393441,0.12896232057416268,0.0535931790499391,0.0832318311002842,0.8631749898497767,16.049056603773586,1.5509433962264152,10.347931873479318,0.9086479902557856,0.6412911084043849,0.018879415347137638,0.7854777211209362,0.19131104170290167
416,larch,17.206441,16.926665,16.67997,16.071450000000002,14.901050000000001,12.354025,13.64666802443992,3.381696102180234,0.24780379326851984,17.3871,-1.5274766130425141,2.1690165714327287,3.7408015729058373,4.647961046981121,3.2084999999497086,4.656099999323487,10.580245703602824,0.8637565237513029,94.04910403840304,3928,41.7654164828203,0.20041838621502842,0.14883604038639472,0.9473684210526315,0.006578947368421052,0.07894736842105263,0.17105263157894737,0.28289473684210525,0.48453947368420813,1.9084772772068184e-05,0.9407894736842105,2.8883535137385825e-05,3.471315295051612e-05,0.2960356733706721,0.3333956530040733,0.2045063088721996,0.2075530153158389,0.40251767131985366,0.06465290627299065,0.18457071358019153,78.64315395189111,8.6267656638481,0.22599050818535704,0.3060067333671057,0.34527107607227286,0.12050898203592815,0.1322767145135566,0.03360488798370672,0.20162932790224034,0.7647657841140529,22.593984962406015,5.962406015037594,3.789407313997478,0.9119144602851323,0.640274949083503,0.01120162932790224,0.7776379053689183,0.19449454493160065
417,larch,16.713196000000003,16.28808,15.9334,15.219850000000001,14.05085,12.415475,12.769888392857144,4.039816777702073,0.3163549009281393,17.2542,-1.858862599781457,2.429945659838525,5.754653899851215,2.9983036855522798,4.118000000016764,6.950199999846518,19.87050188973577,0.8342206919571079,209.79209731152739,7392,35.234882985241185,0.19477226446798815,0.15192133005233244,0.9868421052631579,0.006578947368421052,0.07894736842105263,0.16447368421052633,0.26973684210526316,0.48026315789473684,2.0045093538566553e-05,0.9802631578947368,3.965519948033785e-05,9.1500702176503e-05,0.3078777098552489,0.3373109231263528,0.20869584517045456,0.19127096676331737,0.3970903218288311,0.049997266549189644,0.1925196008638924,74.59041994839086,9.728586626609397,0.19900690846286703,0.316782707253886,0.346743442357513,0.08902464494569758,0.26028835386338184,0.11444805194805195,0.05181277056277056,0.8337391774891775,7.2774498229043685,0.45336481700118064,16.052083333333332,0.8722943722943723,0.5355790043290043,0.03720238095238095,0.7357448269324073,0.23413527011985905
418,larch,17.932753,17.548325000000002,17.25912,16.376150000000003,15.4341,14.166599999999999,14.86805201471619,2.615384980564126,0.17590636472078172,17.507700000000003,-2.4333988516791116,7.856070907727004,5.026506596115383,3.4830751062870067,5.400699999998324,4.776100000366569,19.610963670258982,0.9361973095499476,137.40144454739777,5708,41.542503565389936,0.2121468483753181,0.15857764671406022,0.9868421052631579,0.006578947368421052,0.07894736842105263,0.18421052631578946,0.3026315789473684,0.5131578947368421,1.9209755226918826e-05,0.9802631578947368,2.873746011572359e-05,3.7807826666132445e-05,0.44717323821829014,0.4783349575157673,0.26907068478451296,0.20656936417734734,0.40218978772955155,0.040664757891423826,0.24148864686424715,70.72638471828033,9.11160211928235,0.2331450564562048,0.4539223566033884,0.4856978146050214,0.08401110502854463,0.08983165634674922,0.023826208829712685,0.09390329362298529,0.882270497547302,36.76642335766423,3.9197080291970803,9.379888268156424,0.9555010511562719,0.6522424667133847,0.008934828311142257,0.7979147469237071,0.14938484098791535
419,larch,18.383635,18.020925,17.78585,17.358475,16.1375,14.805275000000002,15.106527992576554,3.662102697600797,0.24241855568387122,18.5924,-2.36633673174017,5.533250314147384,4.474038468387271,4.155619163137475,4.861600000062026,4.936499999836087,17.456417180144353,0.9409509770104839,201.98809893260912,6466,32.01178700215057,0.17270092955866315,0.1389374046999355,0.9868421052631579,0.006578947368421052,0.07236842105263158,0.13157894736842105,0.23684210526315788,0.4473684210526316,2.067478270459459e-05,0.9802631578947368,3.998188544846503e-05,7.837784828825645e-05,0.4818038586452212,0.5071872341865141,0.3077661034642747,0.17486571591062028,0.391621905021293,0.02946704829383983,0.21458968641150275,68.71323297962168,9.323809098743899,0.18861664429265212,0.5061289736496624,0.5320097114122281,0.08427438327619816,0.12818638476533215,0.054283946798639036,0.06449118465821219,0.8812248685431487,16.19034090909091,1.1875,13.633971291866029,0.9260748530776368,0.7355397463656047,0.02196102690999072,0.8096065054848516,0.19696772324179754
420,larch,20.487464,20.1539,19.871760000000002,19.131,17.7016,15.6874,16.652793652795292,3.842164798515218,0.2307219364145283,20.7608,-2.371299920384896,6.36949506453727,4.712279851284619,4.4056806154954264,5.359700000029989,5.581600000150502,20.29543613674823,0.8683309521566994,302.5868290501884,7137,23.586618169742696,0.194082173698222,0.1563026251578629,0.9868421052631579,0.006578947368421052,0.07236842105263158,0.15789473684210525,0.2631578947368421,0.5,2.069650779360409e-05,0.9802631578947368,3.7381750294005365e-05,6.393003981002841e-05,0.5219630096679277,0.5516219393652795,0.3275442894423427,0.18668941887354248,0.3955631393593616,0.03206202288145313,0.22816662378608646,68.73030802288208,8.913809885944831,0.20850491954267292,0.5407116302793202,0.5724539374053509,0.09774007912720298,0.19051882078614257,0.04427630657138854,0.06529354070337677,0.8904301527252347,20.050473186119874,1.473186119873817,13.610278372591006,0.9352669188734762,0.6457895474288917,0.022278268179907523,0.8020448948400491,0.18506824392678597
421,larch,17.497673000000002,17.092795,16.88441,16.308475,15.2218,13.7642,13.858229819770619,4.1018627499174,0.29598749645279776,17.6856,-2.0765568379903456,3.5721828937807896,3.289551918926051,5.376294532052126,2.93839999998454,3.9294999996200204,7.9652026347975795,0.8672750398545864,83.01669532786417,3662,44.111608942483,0.17300906895857887,0.12875350909150116,0.9868421052631579,0.006578947368421052,0.07401315789473684,0.14473684210526316,0.23684210526315788,0.4144736842105263,1.912522935464906e-05,0.9802631578947368,3.9843050507212376e-05,9.236946829145461e-05,0.3791515906608411,0.4105669289322774,0.2457001382441289,0.19307865703663565,0.39769288533420316,0.04231774084577894,0.21364370957657716,71.57954798691792,9.019053507048698,0.1797932968878408,0.3830989052953157,0.4165592646809233,0.0996772591857001,0.2110445205479452,0.0797378481703987,0.10595303113052977,0.8143091206990716,10.180887372013652,1.3276450511945392,7.668380462724936,0.8907700709994538,0.6654833424358274,0.049426542872747135,0.7817789512241947,0.23193234891196227
422,larch,18.131624000000002,17.6183,17.2544,16.5101,15.353100000000001,12.856200000000001,13.824025848332841,4.381287178735052,0.31693279703658084,18.6693,-1.8849711373203493,2.740517792168874,3.7296817768896964,5.005601311799673,3.7885000000242144,3.982800000347197,11.10692627983418,0.9273399949466264,162.13478269082475,3389,20.902362489747144,0.1732637325092016,0.14226345815375016,0.9868421052631579,0.006578947368421052,0.07236842105263158,0.13157894736842105,0.23026315789473684,0.4776315789473678,2.1100956501592897e-05,0.9802631578947368,4.1407701880830174e-05,7.675998395615623e-05,0.37308203009737384,0.4067352556063736,0.24780309457066982,0.19183256154144135,0.39727752015935514,0.04780558391685839,0.1988708109839011,73.92228197518523,8.35401774179714,0.1889365423051299,0.3735042523734177,0.4094470060324367,0.09851795553866616,0.17908880507457567,0.0905871938624963,0.10504573620537032,0.8043670699321334,8.853896103896103,1.1590909090909092,7.638655462184874,0.8725287695485394,0.6226025376217174,0.05665388020064916,0.7449998579664392,0.23467870668611315
423,larch,17.265477,16.95862,16.71295,16.304025000000003,15.35445,13.83665,14.10268277822908,3.7463344047174783,0.2656469313934516,17.462100000000003,-2.2375537500470757,4.431411920798603,3.423909845600843,5.100046666630507,3.8933999999426305,3.2080999994650483,8.933604854901345,0.8950904870616926,70.93995450930551,2462,34.705407087300124,0.22924237889606225,0.15700375833780553,0.9407894736842105,0.006578947368421052,0.08552631578947369,0.21052631578947367,0.32894736842105265,0.5131578947368421,1.76007667988436e-05,0.9342105263157895,2.1470768688432073e-05,1.4791329484093844e-05,0.3517354412063363,0.3936570242688871,0.23431788180341187,0.21218682604262873,0.4040622749670891,0.06322492689936186,0.19532854181843887,77.24028510165905,10.880107147874538,0.24493473783468575,0.36594619283356905,0.410257543611504,0.10121171573000297,0.16447368421052633,0.06661251015434606,0.0662063363119415,0.8671811535337124,12.945454545454545,0.9939393939393939,13.024390243902438,0.8996750609260764,0.7335499593826158,0.025182778229082048,0.8045185159991686,0.2145408859597344
424,larch,19.52449,19.109525,18.5028,17.38195,15.058300000000001,13.314875,14.397662009462845,4.274726770760615,0.2969042312324148,20.1385,-1.7347736687268436,3.037775974065772,4.795000634565552,4.199895168027385,4.452900000032969,5.837899999693036,17.45296451057896,0.8703037265115879,258.3222757971098,7186,27.81796489608195,0.1986373357551965,0.16115745589046462,0.9868421052631579,0.006578947368421052,0.07236842105263158,0.15789473684210525,0.27631578947368424,0.5197368421052632,2.084999561474942e-05,0.9802631578947368,3.638339091116276e-05,5.867204636597618e-05,0.5122694083982744,0.5276220689535207,0.31136606770108544,0.17403491268786508,0.3913449706190867,0.018174034008664828,0.24064730710907778,65.06159888435909,8.795234383096936,0.23748653850560228,0.5610570513169352,0.576360640237266,0.13088878096163184,0.12550607287449392,0.07417200111327582,0.21987197328138047,0.7059560256053438,9.50187265917603,2.960674157303371,3.209361163820367,0.9017534094071806,0.381436125800167,0.047453381575285274,0.7121812453490997,0.2122663937612342
425,larch,19.583384,18.9696,18.73666,17.5396,15.7032,14.205400000000001,15.017678806907378,3.765467538784085,0.25073565541975923,19.8567,-1.8520843142351302,3.9970176244423694,5.311023169148785,3.738771111300523,4.9609000000637025,5.482900000177324,18.48824633950598,0.8540108016928794,276.4471653068636,5733,20.738139939457216,0.13772985577496855,0.1138893010186547,0.8355263157894737,0.006578947368421052,0.05921052631578947,0.09868421052631579,0.19078947368421054,0.375,2.125060415516117e-05,0.8289473684210527,4.318150846951778e-05,8.687988303160345e-05,0.4917187227455085,0.5050625218035932,0.32338612528344673,0.15685028029791764,0.3856167598133359,0.01893000834314731,0.20910169453213737,65.51560225149736,10.082345311556885,0.15247312845132377,0.5104988696360369,0.5240044372051225,0.08100161117078411,0.1045224817009411,0.05267748124890982,0.14809000523286237,0.7992325135182278,15.125412541254125,2.8052805280528053,5.391764705882353,0.9181929181929182,0.4444444444444444,0.016570730856445143,0.7526919783703927,0.18963209087028987
426,larch,17.411076,17.057535,16.71724,15.832925000000001,14.341450000000002,12.668275000000001,13.949366823899371,2.556249486664106,0.18325200840666447,17.456,-1.6735564813616595,5.319137694206914,4.383046123186102,3.98261836754945,4.218899999978021,5.08600000012666,14.619138165344538,0.9090846720067194,114.70606160064372,4452,38.81224704148517,0.21478223861540646,0.15746378229567626,0.9868421052631579,0.006578947368421052,0.07894736842105263,0.19078947368421054,0.3092105263157895,0.506578947368421,1.8840774913208782e-05,0.9802631578947368,2.735359199287845e-05,3.7986704246848655e-05,0.3640753102538185,0.40239025297619047,0.22964573506289307,0.22128649854304322,0.4070954991296065,0.056215456887076964,0.22785862073834648,74.4691868009755,9.03660521529916,0.2485557470114925,0.37408880809704764,0.41471906058170127,0.10246537396121884,0.10566926575698506,0.018194070080862535,0.1803683737646002,0.8014375561545373,43.52439024390244,9.804878048780488,4.439054726368159,0.9690026954177897,0.5051662174303684,0.004267744833782569,0.7804346255671043,0.1464395902076138
427,larch,25.441470000000002,24.813135,24.076330000000002,21.5345,18.40985,16.279425000000003,18.647628408421674,3.6140242633960598,0.19380610681678329,14.674500000000002,0.1480835926037895,-0.7963456466316385,5.7925911469183315,2.5333222430644944,6.973400000017136,7.8193999994546175,43.60297817903847,0.907518383400309,329.87137839185675,13584,41.17968665915435,0.21038489554274378,0.17676009157580075,0.993421052631579,0.006578947368421052,0.07894736842105263,0.17105263157894737,0.28289473684210525,0.5592105263157895,2.159166373364345e-05,0.9868421052631579,4.116433871293619e-05,7.812360045973154e-05,0.48565896689119553,0.5461342388103652,0.2752224008944346,0.2526488695505557,0.41754962290427955,0.060525197805879456,0.2710902058557723,73.83810888538392,7.478541605694724,0.28865859338612015,0.5386521374536112,0.6051509420496717,0.20026889529605718,0.13950200572001634,0.20862779740871615,0.5242196702002355,0.2671525323910483,1.2804232804232805,2.5121693121693123,0.5096882898062342,0.5069935217903416,0.1785924617196702,0.044464075382803295,0.5175119021719087,0.24627920974452683
428,larch,16.949388,16.72106,16.61232,16.27465,15.2842,10.933,12.557989258534462,5.346251544142718,0.4257251247514532,17.8688,-1.286843783858271,0.10585096098773494,4.371460331257487,4.087604288238453,4.695399999967776,3.820400000549853,14.050342895852982,0.8765984553659848,176.32168288627344,4599,26.083008763966546,0.17792197388448291,0.1447937277728196,0.9868421052631579,0.006578947368421052,0.07236842105263158,0.13815789473684212,0.24342105263157895,0.45394736842105265,2.0913976132198845e-05,0.9802631578947368,4.669250069529999e-05,0.00011825973891366706,0.4070662440204392,0.43743884540117417,0.24123620624048706,0.22247455753649542,0.40749151881948714,0.04314474203066224,0.2621348096449942,70.1136771461166,8.627620769675682,0.17720341215993676,0.4440071573842303,0.474493263063204,0.12148407704042714,0.21722895664543262,0.18504022613611654,0.10067405957816916,0.7142857142857143,3.856807511737089,0.5446009389671361,7.081896551724138,0.8127853881278538,0.6079582517938682,0.09458577951728636,0.7022289833975681,0.29919477212474915
429,larch,22.567464,22.20766,21.92822,20.9057,18.9071,16.0834,18.08787811519639,3.660323814288021,0.20236336129501367,19.041,-1.3345373687233997,1.7822308299051732,4.596977828310922,4.142069139118343,4.263800000073388,5.518600000068545,17.00957048522381,0.8998346595133152,178.8737349313856,7969,44.55097895203473,0.22140564423985046,0.16708364840087042,0.9868421052631579,0.006578947368421052,0.08552631578947369,0.19078947368421054,0.3026315789473684,0.5263157894736842,1.939374623201082e-05,0.9802631578947368,3.3892204941991485e-05,5.720780156324569e-05,0.509390881854687,0.5598613572907517,0.29910777308947173,0.22524653867967795,0.40841551262371695,0.046883274576435215,0.25766357942210333,71.13833190166771,8.469146327554347,0.24083778617893048,0.49830316387439805,0.5561053182684591,0.20289017953663863,0.12005923673726147,0.06299410214581504,0.2322750658802861,0.7047308319738989,11.16699801192843,3.6819085487077534,3.0329373650107994,0.9013678002258753,0.46793826076044676,0.00464299159242063,0.7462306662043162,0.19223380149614097
430,larch,17.752138,17.234280000000002,16.795160000000003,15.596525000000002,12.02715,0.812125,9.171821667303284,6.7755486131645295,0.7387353197871273,18.2138,-0.24979530010174134,-1.6924814125360732,6.335253340050122,2.8749915779975592,5.329799999948591,8.121299999766052,31.047586824147512,0.8276161444652234,423.2554670090726,10472,24.741558742289154,0.1980161382734912,0.15120213740105629,0.993421052631579,0.006578947368421052,0.07894736842105263,0.15789473684210525,0.28289473684210525,0.47368421052631576,1.96233789450243e-05,0.9868421052631579,3.588994283293959e-05,7.041741085937387e-05,0.3128890583221925,0.34192705846543164,0.19326201716482047,0.2249502433404861,0.4083167473222713,0.051868524741857484,0.24471207104782328,72.31669359690132,9.006560786500925,0.2222962113804691,0.36984088057868886,0.3992024009715994,0.12742508643872455,0.1985826296743064,0.3958174178762414,0.11124904507257448,0.4929335370511841,1.2452966714905933,0.2812349252291365,4.427958833619211,0.5819327731092437,0.3249618029029794,0.3246753246753247,0.5073362871725441,0.3720008242741509
431,larch,19.289016,18.879755,18.39659,17.607325000000003,16.35715,14.318850000000001,15.251891738562092,3.9458940788539123,0.2587150594977411,19.479200000000002,-2.3413254660192453,5.605747604644215,4.360589277754955,4.467102667729749,4.979300000006333,4.849600000306964,17.01235932982641,0.926024507395858,180.26614855832628,7650,42.437252147342534,0.20814757481940144,0.16243974406765851,0.993421052631579,0.006578947368421052,0.08552631578947369,0.17105263157894737,0.27631578947368424,0.5197368421052632,2.0055679840523348e-05,0.9868421052631579,4.045621463952436e-05,8.597388671101028e-05,0.37675398284313727,0.4089797794117647,0.24407883986928106,0.19745703574117446,0.3991523448817238,0.045981312394139,0.21263309786049642,72.73080720104113,9.367809353163876,0.22019455334056218,0.3885827307844691,0.42251572404912835,0.11437304734438837,0.22135889292196007,0.06065359477124183,0.05908496732026144,0.8802614379084968,14.483870967741936,0.9741935483870968,14.867549668874172,0.9223529411764706,0.598562091503268,0.03633986928104575,0.7782142869605575,0.20256961676320956
432,larch,20.123980000000003,19.65168,19.13598,17.953500000000002,14.2851,0.8425,10.846661604883135,7.700552994612901,0.7099468273663289,20.7616,-0.3184529770708961,-1.647196319252821,4.989452009692828,4.16109824395667,5.61289999994915,5.616799999959767,24.465310209065642,0.8188112034209547,306.91139391230075,6717,21.885795487668886,0.22979204375386883,0.16984774680154785,0.993421052631579,0.006578947368421052,0.09868421052631579,0.19736842105263158,0.3157894736842105,0.5592105263157895,1.899508533274784e-05,0.9868421052631579,3.2331332756336516e-05,4.677165000221922e-05,0.369330500037219,0.4032625939779664,0.2201125642027691,0.23526312531335056,0.41175437469981263,0.05098354692126322,0.2651936444810312,71.77476310100445,8.160234933903867,0.27203551046290425,0.4606257059487952,0.4977350809487952,0.1255513500625857,0.2106179081354939,0.37427422956677087,0.1109126097960399,0.5148131606371892,1.375347912524851,0.29662027833001986,4.636729222520107,0.58820902188477,0.3779961292243561,0.292094685127289,0.5261377545508599,0.37090363915174657
433,larch,19.115318000000002,18.588665,18.13465,17.0187,14.895950000000001,10.7579,13.554508767914013,4.442546316356587,0.3277541364350398,19.4232,-0.9555584664805415,-0.0002432702368375672,5.1748351552177585,3.7533949224763803,6.362100000027567,5.361399999819696,23.75564380597055,0.9078336073900353,296.2326516462415,10048,33.91928588614612,0.209097647083473,0.16466096970328903,0.9868421052631579,0.006578947368421052,0.07894736842105263,0.17763157894736842,0.28289473684210525,0.5263157894736842,2.023755162250449e-05,0.9802631578947368,3.661690242194885e-05,6.493047157215963e-05,0.4631168827129777,0.5288171464470541,0.2622781741391322,0.2674219556486954,0.4224739849149952,0.06771667339657211,0.2782277780829404,74.89100459717459,6.323819940383072,0.23991501697932238,0.5205284949105238,0.5952057851748481,0.16477499349692187,0.1514085512044754,0.09175955414012739,0.24880573248407642,0.6594347133757962,7.179848320693391,2.7096424702058504,2.6497401039584165,0.7876194267515924,0.41391321656050956,0.010847929936305732,0.6946594159517491,0.22872370754338042
434,larch,17.369602,16.68739,16.40614,15.791700000000002,14.619100000000001,12.587900000000001,13.89274393537497,2.684124333656667,0.193203325847596,17.723900000000004,-1.978062553458137,5.730769296595231,4.025387047746102,4.403030015590912,4.862500000046566,4.07799999974668,13.106556659913462,0.8847296679867581,106.28035651665094,4147,39.01944005381925,0.1606646529514043,0.13254246638643694,0.993421052631579,0.006578947368421052,0.06578947368421052,0.11842105263157894,0.21710526315789475,0.4342105263157895,2.1200746555464092e-05,0.9868421052631579,4.555087632764215e-05,0.0001098178215481885,0.48983451892934654,0.530315589582831,0.3089403861224982,0.2046254767530321,0.401541825301324,0.044381667634712844,0.22857553726261132,71.75988628665364,6.8927082289713715,0.18265048348780405,0.5263057255244755,0.566886770899555,0.09144215294748763,0.09249553969669937,0.02845430431637328,0.14540631782011093,0.8261393778635158,28.798319327731093,5.07563025210084,5.673841059602649,0.9556305763202315,0.5295394260911502,0.006751868820834338,0.7777884063538479,0.15144095451095224
435,larch,21.689142,20.766785,19.104250000000004,17.799925,15.031550000000001,10.221225,13.773417995495496,5.054586567348541,0.3669812800740258,22.404600000000002,-0.7523837145878444,0.10582062740376852,4.829775373290107,4.638849276358549,4.984000000054948,5.932000000029802,19.919928065546536,0.8994976829221965,284.4561051902213,8880,31.217470245758207,0.19980292792792795,0.1610597266077478,0.993421052631579,0.006578947368421052,0.07894736842105263,0.15789473684210525,0.2631578947368421,0.5131578947368421,2.0715792687442186e-05,0.9868421052631579,4.1119984671994506e-05,8.655544106067675e-05,0.5000329919763513,0.5546404314470721,0.2760064752252252,0.2517500518916766,0.4172500170260629,0.053804407854726365,0.28654157367473804,72.07641706428225,5.7166539511916,0.23854487254405446,0.553450954539847,0.6102751819639773,0.1646137657836098,0.1809043547956185,0.08873873873873873,0.40394144144144145,0.5073198198198198,5.7110266159695815,4.547528517110266,1.2558528428093645,0.714527027027027,0.2463963963963964,0.04054054054054054,0.619190612440994,0.22560485647360545
436,larch,20.427185,19.40078,18.886030000000005,16.769975,14.337250000000001,11.079675000000002,13.813505077685209,3.8915283152062963,0.28171910699269803,19.5164,-0.3160653301485492,-0.6077139594200278,5.2655360234890045,3.706441264333383,5.2114000000292435,6.173100000247359,21.737908156600717,0.9027855834801012,219.81240190322924,8882,40.407183230317614,0.21905628177627137,0.18243882107046214,0.993421052631579,0.006578947368421052,0.08552631578947369,0.16447368421052633,0.29605263157894735,0.5789473684210527,2.1403164635052835e-05,0.9868421052631579,3.8317132277631244e-05,6.20705100397723e-05,0.4775335650754335,0.5228204690666517,0.28290318551564964,0.22206309396526813,0.40735436437096684,0.04460604139605187,0.2579091624379649,70.73842518499846,6.757649277486041,0.2948212863784645,0.5228198206442167,0.5844228510858955,0.15901133298691014,0.11518123138033765,0.059671245215041656,0.43830218419274936,0.502026570592209,8.39924670433145,7.333333333333333,1.145351823317925,0.7555730691285747,0.2446521053816708,0.006417473541995046,0.6455393964914229,0.19939785591637268
437,larch,17.068769,16.769485,16.379900000000003,15.442100000000002,13.3676,7.680200000000001,10.769907079167792,5.803566842284141,0.5388687942323197,17.4889,-0.8420735692908631,-0.7871139522065875,4.981921963852978,3.5104724890077876,4.8928999999770895,5.884599999524653,19.354360670376217,0.8592800175581324,254.85047622080754,7402,29.04448172812814,0.18906163341344442,0.15535309573149908,0.9868421052631579,0.006578947368421052,0.07236842105263158,0.13157894736842105,0.2631578947368421,0.5131578947368421,2.1117035641981423e-05,0.9802631578947368,3.652554366279378e-05,5.249539226334417e-05,0.44412827614158334,0.4847359666306404,0.27533943528776006,0.22012635769956654,0.4067087855907102,0.051124580332037074,0.23784519094786838,72.47815812209431,8.702288945432526,0.18001783064626742,0.5087434849561715,0.547020292880834,0.13946475534919966,0.2650683198380567,0.21075385031072683,0.2026479329910835,0.5865982166981897,2.7821909032671366,0.9615631005765535,2.893404397068621,0.7107538503107268,0.4406917049446096,0.20129694677114293,0.6210743431072162,0.3318428741821464
438,larch,14.194151999999999,13.927340000000001,13.7314,13.2337,12.650500000000001,10.2026,10.658331159258433,4.047755310162111,0.3797738360067961,14.369900000000001,-1.3182672195430742,0.19645732032622165,4.960443077282587,2.896898477257635,5.379799999995157,4.78940000012517,16.709107783653327,0.7898734439498727,161.19363241975984,4477,27.774049959626005,0.19364471039112188,0.1502603544520494,0.993421052631579,0.006578947368421052,0.08552631578947369,0.1513157894736842,0.2631578947368421,0.48026315789473684,1.994138036806232e-05,0.9868421052631579,4.329937995192643e-05,0.00010525759122172591,0.34365227831136924,0.38248181678579407,0.21437346437346438,0.22989276450745838,0.40996425445562634,0.057700997368551464,0.23880883087995175,74.24392966501033,7.7446753126249845,0.1999072174634742,0.35969577506694433,0.4000448620202321,0.17061500758548256,0.17761179263949348,0.1485369667187849,0.09492964038418585,0.7565333928970293,5.087087087087087,0.6396396396396397,7.953051643192488,0.7697118606209515,0.6919812374357829,0.032611123520214426,0.7373698605598112,0.28168291429739317
439,larch,20.978288,20.17644,19.225780000000004,16.94395,14.068200000000001,11.77655,14.385724823163255,3.455159201596031,0.24017970897041682,14.557300000000001,0.08610184529068793,-0.9025727575727225,5.763877864426976,2.5256086856589954,4.68660000001546,7.206999999471009,24.30697489922825,0.8681547553046164,199.63120740368703,10603,53.11293829205268,0.23697116506251956,0.1670808139721132,0.993421052631579,0.006578947368421052,0.09868421052631579,0.21052631578947367,0.32894736842105265,0.5460526315789473,1.8119554906892606e-05,0.9868421052631579,2.868091593052176e-05,3.8870654649978865e-05,0.5382210518249552,0.605916368009054,0.30160501450061306,0.25846242161922833,0.41948747363081734,0.059602571337750265,0.2828934746084235,73.1545984870471,5.099042486129765,0.23168260615910324,0.5317912460411718,0.5983351271773555,0.23942934522097592,0.23691839765629769,0.24398755069320005,0.4715646515137225,0.28444779779307744,1.1657650695517774,1.9323802163833075,0.6032793441311738,0.4909931151560879,0.15712534188437235,0.030746015278694708,0.5139843805625532,0.23734890409595394
